PDF,Seite,Leitidee,Stufe,Begriff,Exakt,Flexion,Kompositum,Wortteil,Anzahl_Gesamt,Score_Gewichtet
"84000_mb1_sb_Livebook_211019.pdf,85,""Politik, Demokratie und Menschenrechte"",Stufe 1,Stimme,0,0,0,1,1,0.1"
"84000_mb1_sb_Livebook_211019.pdf,85,""Politik, Demokratie und Menschenrechte"",Stufe 1,Wert,0,2,0,0,2,1.5"
84000_mb1_sb_Livebook_211019.pdf,85,Wirtschaft und Konsum,Stufe 2,Marke,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,86,Geschlechter und Gleichstellung,Stufe 1,Mann,0,1,0,0,1,0.75
84000_mb1_sb_Livebook_211019.pdf,86,Geschlechter und Gleichstellung,Stufe 1,Rolle,1,0,0,0,1,1.0
84000_mb1_sb_Livebook_211019.pdf,86,Geschlechter und Gleichstellung,Stufe 1,gleich,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,86,Gesundheit,Stufe 1,Körper,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,86,Globale Entwicklung und Frieden,Stufe 1,Handel,0,0,1,0,1,0.6
84000_mb1_sb_Livebook_211019.pdf,86,Globale Entwicklung und Frieden,Stufe 2,Handel,0,0,1,0,1,0.6
84000_mb1_sb_Livebook_211019.pdf,86,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 1,Art,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,86,Natürliche Umwelt und Ressourcen,Stufe 1,Erde,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,86,Natürliche Umwelt und Ressourcen,Stufe 2,Material,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,86,Natürliche Umwelt und Ressourcen,Stufe 1,Tier,0,0,0,1,1,0.1
"84000_mb1_sb_Livebook_211019.pdf,86,""Politik, Demokratie und Menschenrechte"",Stufe 2,Gesetz,0,0,0,1,1,0.1"
"84000_mb1_sb_Livebook_211019.pdf,86,""Politik, Demokratie und Menschenrechte"",Stufe 3,Gleichheit,0,0,0,1,1,0.1"
"84000_mb1_sb_Livebook_211019.pdf,86,""Politik, Demokratie und Menschenrechte"",Stufe 1,Stimme,0,0,1,1,2,0.6"
84000_mb1_sb_Livebook_211019.pdf,86,Wirtschaft und Konsum,Stufe 2,Angebot,0,1,0,0,1,0.75
84000_mb1_sb_Livebook_211019.pdf,86,Wirtschaft und Konsum,Stufe 1,Handel,0,0,1,0,1,0.6
84000_mb1_sb_Livebook_211019.pdf,86,Wirtschaft und Konsum,Stufe 2,Handel,0,0,1,0,1,0.6
84000_mb1_sb_Livebook_211019.pdf,86,Wirtschaft und Konsum,Stufe 1,Kauf,1,0,0,0,1,1.0
84000_mb1_sb_Livebook_211019.pdf,86,Wirtschaft und Konsum,Stufe 3,Verpackung,1,3,3,2,9,4.95
84000_mb1_sb_Livebook_211019.pdf,86,Wirtschaft und Konsum,Stufe 1,Ware,0,1,0,0,1,0.75
84000_mb1_sb_Livebook_211019.pdf,86,Wirtschaft und Konsum,Stufe 1,Werbung,1,0,0,0,1,1.0
84000_mb1_sb_Livebook_211019.pdf,87,Geschlechter und Gleichstellung,Stufe 1,Arbeit,0,1,1,0,2,1.25
84000_mb1_sb_Livebook_211019.pdf,87,Geschlechter und Gleichstellung,Stufe 2,Arbeit,0,1,1,0,2,1.25
84000_mb1_sb_Livebook_211019.pdf,87,Geschlechter und Gleichstellung,Stufe 2,Entscheidung,0,2,0,0,2,1.5
84000_mb1_sb_Livebook_211019.pdf,87,Geschlechter und Gleichstellung,Stufe 1,Mann,0,1,0,0,1,0.75
84000_mb1_sb_Livebook_211019.pdf,87,Geschlechter und Gleichstellung,Stufe 2,Recht,0,0,3,2,5,1.7
84000_mb1_sb_Livebook_211019.pdf,87,Geschlechter und Gleichstellung,Stufe 3,Unterschied,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,87,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 1,Brauch,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,87,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 3,Unterschiede,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,87,Natürliche Umwelt und Ressourcen,Stufe 1,Erde,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,87,Natürliche Umwelt und Ressourcen,Stufe 2,Material,1,0,0,0,1,1.0
"84000_mb1_sb_Livebook_211019.pdf,87,""Politik, Demokratie und Menschenrechte"",Stufe 1,Entscheidung,0,2,0,0,2,1.5"
"84000_mb1_sb_Livebook_211019.pdf,87,""Politik, Demokratie und Menschenrechte"",Stufe 2,Entscheidung,0,2,0,0,2,1.5"
"84000_mb1_sb_Livebook_211019.pdf,87,""Politik, Demokratie und Menschenrechte"",Stufe 3,Mehrheit,0,0,1,0,1,0.5"
"84000_mb1_sb_Livebook_211019.pdf,87,""Politik, Demokratie und Menschenrechte"",Stufe 1,Recht,0,0,3,2,5,1.7"
"84000_mb1_sb_Livebook_211019.pdf,87,""Politik, Demokratie und Menschenrechte"",Stufe 2,Rechte,0,0,3,2,5,1.7"
"84000_mb1_sb_Livebook_211019.pdf,87,""Politik, Demokratie und Menschenrechte"",Stufe 1,Stimme,0,0,1,0,1,0.5"
84000_mb1_sb_Livebook_211019.pdf,87,Wirtschaft und Konsum,Stufe 1,Arbeit,0,1,1,0,2,1.25
84000_mb1_sb_Livebook_211019.pdf,88,Geschlechter und Gleichstellung,Stufe 1,Arbeit,0,0,1,2,3,0.7
84000_mb1_sb_Livebook_211019.pdf,88,Geschlechter und Gleichstellung,Stufe 2,Arbeit,0,0,1,2,3,0.7
84000_mb1_sb_Livebook_211019.pdf,88,Geschlechter und Gleichstellung,Stufe 2,Entscheidung,0,1,0,0,1,0.75
84000_mb1_sb_Livebook_211019.pdf,88,Geschlechter und Gleichstellung,Stufe 1,Familie,3,0,0,0,3,3.0
84000_mb1_sb_Livebook_211019.pdf,88,Geschlechter und Gleichstellung,Stufe 2,Familie,3,0,0,0,3,3.0
84000_mb1_sb_Livebook_211019.pdf,88,Geschlechter und Gleichstellung,Stufe 1,Mann,0,2,0,0,2,1.5
84000_mb1_sb_Livebook_211019.pdf,88,Geschlechter und Gleichstellung,Stufe 2,Recht,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,88,Geschlechter und Gleichstellung,Stufe 1,Rolle,1,1,0,0,2,1.75
84000_mb1_sb_Livebook_211019.pdf,88,Geschlechter und Gleichstellung,Stufe 1,gleich,0,0,0,2,2,0.2
84000_mb1_sb_Livebook_211019.pdf,88,Gesundheit,Stufe 1,Essen,1,0,0,1,2,1.1
84000_mb1_sb_Livebook_211019.pdf,88,Gesundheit,Stufe 1,Ruhe,0,1,0,0,1,0.75
84000_mb1_sb_Livebook_211019.pdf,88,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 1,Art,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,88,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 1,Brauch,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,88,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 1,Essen,1,0,0,1,2,1.1
84000_mb1_sb_Livebook_211019.pdf,88,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 1,Familie,3,0,0,0,3,3.0
84000_mb1_sb_Livebook_211019.pdf,88,Natürliche Umwelt und Ressourcen,Stufe 1,Erde,0,0,0,2,2,0.2
84000_mb1_sb_Livebook_211019.pdf,88,Natürliche Umwelt und Ressourcen,Stufe 1,Tier,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,88,Natürliche Umwelt und Ressourcen,Stufe 1,Wasser,3,0,0,0,3,3.0
84000_mb1_sb_Livebook_211019.pdf,88,Natürliche Umwelt und Ressourcen,Stufe 2,Wasser,3,0,0,0,3,3.0
"84000_mb1_sb_Livebook_211019.pdf,88,""Politik, Demokratie und Menschenrechte"",Stufe 1,Entscheidung,0,1,0,0,1,0.75"
"84000_mb1_sb_Livebook_211019.pdf,88,""Politik, Demokratie und Menschenrechte"",Stufe 2,Entscheidung,0,1,0,0,1,0.75"
"84000_mb1_sb_Livebook_211019.pdf,88,""Politik, Demokratie und Menschenrechte"",Stufe 3,Gleichheit,0,0,0,2,2,0.2"
"84000_mb1_sb_Livebook_211019.pdf,88,""Politik, Demokratie und Menschenrechte"",Stufe 1,Macht,0,0,0,4,4,0.4"
"84000_mb1_sb_Livebook_211019.pdf,88,""Politik, Demokratie und Menschenrechte"",Stufe 1,Recht,0,0,1,0,1,0.5"
"84000_mb1_sb_Livebook_211019.pdf,88,""Politik, Demokratie und Menschenrechte"",Stufe 2,Rechte,0,0,1,0,1,0.5"
84000_mb1_sb_Livebook_211019.pdf,88,Wirtschaft und Konsum,Stufe 1,Arbeit,0,0,1,2,3,0.7
84000_mb1_sb_Livebook_211019.pdf,88,Wirtschaft und Konsum,Stufe 1,Geschäft,1,0,0,0,1,1.0
84000_mb1_sb_Livebook_211019.pdf,88,Wirtschaft und Konsum,Stufe 2,Hersteller,0,3,0,0,3,2.25
84000_mb1_sb_Livebook_211019.pdf,88,Wirtschaft und Konsum,Stufe 1,Kauf,0,2,0,3,5,1.8
84000_mb1_sb_Livebook_211019.pdf,88,Wirtschaft und Konsum,Stufe 2,Kosten,5,0,0,0,5,5.0
84000_mb1_sb_Livebook_211019.pdf,88,Wirtschaft und Konsum,Stufe 1,Preis,1,0,3,0,4,2.5
84000_mb1_sb_Livebook_211019.pdf,88,Wirtschaft und Konsum,Stufe 2,Preis,1,0,3,0,4,2.5
84000_mb1_sb_Livebook_211019.pdf,88,Wirtschaft und Konsum,Stufe 1,Verkauf,0,0,2,0,2,1.0
84000_mb1_sb_Livebook_211019.pdf,88,Wirtschaft und Konsum,Stufe 2,Verkauf,0,0,2,0,2,1.0
84000_mb1_sb_Livebook_211019.pdf,88,Wirtschaft und Konsum,Stufe 1,Ware,0,0,0,20,20,2.0
84000_mb1_sb_Livebook_211019.pdf,89,Geschlechter und Gleichstellung,Stufe 1,Mensch,1,1,0,0,2,1.75
84000_mb1_sb_Livebook_211019.pdf,89,Geschlechter und Gleichstellung,Stufe 1,Person,2,0,0,0,2,2.0
84000_mb1_sb_Livebook_211019.pdf,89,Geschlechter und Gleichstellung,Stufe 3,Unterschied,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,89,Geschlechter und Gleichstellung,Stufe 1,gleich,0,0,1,2,3,0.7
84000_mb1_sb_Livebook_211019.pdf,89,Gesundheit,Stufe 1,Essen,1,0,2,0,3,2.0
84000_mb1_sb_Livebook_211019.pdf,89,Gesundheit,Stufe 1,Rein,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,89,Globale Entwicklung und Frieden,Stufe 3,Bevölkerung,1,0,1,0,2,1.5
84000_mb1_sb_Livebook_211019.pdf,89,Globale Entwicklung und Frieden,Stufe 1,Land,0,0,0,3,3,0.3
84000_mb1_sb_Livebook_211019.pdf,89,Globale Entwicklung und Frieden,Stufe 1,Welt,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,89,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 1,Brauch,0,0,4,1,5,2.1
84000_mb1_sb_Livebook_211019.pdf,89,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 1,Essen,1,0,2,0,3,2.0
84000_mb1_sb_Livebook_211019.pdf,89,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 3,Unterschiede,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,89,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 2,Werte,0,0,1,0,1,0.6
84000_mb1_sb_Livebook_211019.pdf,89,Natürliche Umwelt und Ressourcen,Stufe 2,Landschaft,0,0,0,3,3,0.3
84000_mb1_sb_Livebook_211019.pdf,89,Natürliche Umwelt und Ressourcen,Stufe 1,Tier,0,0,0,3,3,0.3
84000_mb1_sb_Livebook_211019.pdf,89,Natürliche Umwelt und Ressourcen,Stufe 3,Verbrauch,2,0,2,1,5,3.1
"84000_mb1_sb_Livebook_211019.pdf,89,""Politik, Demokratie und Menschenrechte"",Stufe 3,Gleichheit,0,0,3,0,3,1.8"
"84000_mb1_sb_Livebook_211019.pdf,89,""Politik, Demokratie und Menschenrechte"",Stufe 3,Mehrheit,0,1,1,0,2,1.35"
"84000_mb1_sb_Livebook_211019.pdf,89,""Politik, Demokratie und Menschenrechte"",Stufe 1,Wert,0,0,1,0,1,0.5"
84000_mb1_sb_Livebook_211019.pdf,89,Wirtschaft und Konsum,Stufe 2,Hersteller,0,0,1,0,1,0.6
84000_mb1_sb_Livebook_211019.pdf,89,Wirtschaft und Konsum,Stufe 1,Kauf,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,89,Wirtschaft und Konsum,Stufe 3,Konsum,1,0,9,0,10,5.5
84000_mb1_sb_Livebook_211019.pdf,89,Wirtschaft und Konsum,Stufe 2,Marke,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,89,Wirtschaft und Konsum,Stufe 1,Produkt,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,89,Wirtschaft und Konsum,Stufe 2,Produktion,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,89,Wirtschaft und Konsum,Stufe 3,Produktion,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,89,Wirtschaft und Konsum,Stufe 2,Verbrauch,2,0,2,1,5,3.1
84000_mb1_sb_Livebook_211019.pdf,89,Wirtschaft und Konsum,Stufe 1,Verkauf,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,89,Wirtschaft und Konsum,Stufe 2,Verkauf,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,89,Wirtschaft und Konsum,Stufe 1,Ware,0,1,0,8,9,1.55
84000_mb1_sb_Livebook_211019.pdf,90,Geschlechter und Gleichstellung,Stufe 3,Aufgaben,0,4,0,0,4,3.0
84000_mb1_sb_Livebook_211019.pdf,90,Geschlechter und Gleichstellung,Stufe 1,Gruppe,1,0,0,0,1,1.0
84000_mb1_sb_Livebook_211019.pdf,90,Geschlechter und Gleichstellung,Stufe 1,Mann,0,2,0,0,2,1.5
84000_mb1_sb_Livebook_211019.pdf,90,Geschlechter und Gleichstellung,Stufe 1,gleich,0,3,1,0,4,2.75
84000_mb1_sb_Livebook_211019.pdf,90,Gesundheit,Stufe 1,Rein,0,0,1,1,2,0.6
84000_mb1_sb_Livebook_211019.pdf,90,Globale Entwicklung und Frieden,Stufe 1,Gruppe,1,0,0,0,1,1.0
84000_mb1_sb_Livebook_211019.pdf,90,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 1,Brauch,0,0,2,0,2,1.0
84000_mb1_sb_Livebook_211019.pdf,90,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 1,Gruppe,1,0,0,0,1,1.0
84000_mb1_sb_Livebook_211019.pdf,90,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 2,Werte,0,0,2,0,2,1.0
84000_mb1_sb_Livebook_211019.pdf,90,Natürliche Umwelt und Ressourcen,Stufe 1,Erde,0,0,0,2,2,0.2
84000_mb1_sb_Livebook_211019.pdf,90,Natürliche Umwelt und Ressourcen,Stufe 1,Tier,0,0,0,1,1,0.1
"84000_mb1_sb_Livebook_211019.pdf,90,""Politik, Demokratie und Menschenrechte"",Stufe 3,Gleichheit,0,3,1,0,4,2.85"
"84000_mb1_sb_Livebook_211019.pdf,90,""Politik, Demokratie und Menschenrechte"",Stufe 1,Gruppe,1,0,0,0,1,1.0"
"84000_mb1_sb_Livebook_211019.pdf,90,""Politik, Demokratie und Menschenrechte"",Stufe 1,Ordnung,0,0,2,3,5,1.3"
"84000_mb1_sb_Livebook_211019.pdf,90,""Politik, Demokratie und Menschenrechte"",Stufe 1,Wert,0,0,0,2,2,0.2"
84000_mb1_sb_Livebook_211019.pdf,91,Geschlechter und Gleichstellung,Stufe 3,Aufgaben,0,2,0,0,2,1.5
84000_mb1_sb_Livebook_211019.pdf,91,Geschlechter und Gleichstellung,Stufe 1,gleich,1,1,0,0,2,1.75
84000_mb1_sb_Livebook_211019.pdf,91,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 2,Werte,0,1,6,0,7,3.75
"84000_mb1_sb_Livebook_211019.pdf,91,""Politik, Demokratie und Menschenrechte"",Stufe 3,Gleichheit,0,2,0,0,2,1.5"
"84000_mb1_sb_Livebook_211019.pdf,91,""Politik, Demokratie und Menschenrechte"",Stufe 1,Ordnung,0,0,0,4,4,0.4"
"84000_mb1_sb_Livebook_211019.pdf,91,""Politik, Demokratie und Menschenrechte"",Stufe 1,Wert,1,0,6,0,7,4.0"
84000_mb1_sb_Livebook_211019.pdf,92,Geschlechter und Gleichstellung,Stufe 2,Bildung,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,92,Geschlechter und Gleichstellung,Stufe 1,Mann,0,1,0,0,1,0.75
84000_mb1_sb_Livebook_211019.pdf,92,Geschlechter und Gleichstellung,Stufe 1,gleich,0,2,0,2,4,1.7
84000_mb1_sb_Livebook_211019.pdf,92,Globale Entwicklung und Frieden,Stufe 3,Bildung,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,92,Globale Entwicklung und Frieden,Stufe 1,Handel,0,0,1,0,1,0.6
84000_mb1_sb_Livebook_211019.pdf,92,Globale Entwicklung und Frieden,Stufe 2,Handel,0,0,1,0,1,0.6
84000_mb1_sb_Livebook_211019.pdf,92,Globale Entwicklung und Frieden,Stufe 1,Hilfe,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,92,Natürliche Umwelt und Ressourcen,Stufe 1,Erde,0,0,0,4,4,0.4
"84000_mb1_sb_Livebook_211019.pdf,92,""Politik, Demokratie und Menschenrechte"",Stufe 3,Gleichheit,0,2,2,0,4,2.7"
84000_mb1_sb_Livebook_211019.pdf,92,Wirtschaft und Konsum,Stufe 1,Handel,0,0,1,0,1,0.6
84000_mb1_sb_Livebook_211019.pdf,92,Wirtschaft und Konsum,Stufe 2,Handel,0,0,1,0,1,0.6
84000_mb1_sb_Livebook_211019.pdf,93,Geschlechter und Gleichstellung,Stufe 2,Bildung,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,93,Globale Entwicklung und Frieden,Stufe 3,Bildung,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,93,Natürliche Umwelt und Ressourcen,Stufe 1,Tier,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,94,Geschlechter und Gleichstellung,Stufe 2,Bildung,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,94,Geschlechter und Gleichstellung,Stufe 1,Mann,0,1,0,0,1,0.75
84000_mb1_sb_Livebook_211019.pdf,94,Geschlechter und Gleichstellung,Stufe 1,Mensch,0,1,0,0,1,0.75
84000_mb1_sb_Livebook_211019.pdf,94,Geschlechter und Gleichstellung,Stufe 1,Person,1,0,0,1,2,1.1
84000_mb1_sb_Livebook_211019.pdf,94,Geschlechter und Gleichstellung,Stufe 2,Recht,0,0,1,1,2,0.6
84000_mb1_sb_Livebook_211019.pdf,94,Geschlechter und Gleichstellung,Stufe 3,Verteilung,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,94,Geschlechter und Gleichstellung,Stufe 1,gleich,1,1,0,1,3,1.85
84000_mb1_sb_Livebook_211019.pdf,94,Globale Entwicklung und Frieden,Stufe 3,Bildung,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,94,Globale Entwicklung und Frieden,Stufe 1,Hilfe,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,94,Globale Entwicklung und Frieden,Stufe 1,Nation,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,94,Globale Entwicklung und Frieden,Stufe 2,Verteilung,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,94,Globale Entwicklung und Frieden,Stufe 1,Welt,1,0,0,0,1,1.0
84000_mb1_sb_Livebook_211019.pdf,94,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 1,Art,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,94,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 2,Geschichte,1,0,0,0,1,1.0
84000_mb1_sb_Livebook_211019.pdf,94,Natürliche Umwelt und Ressourcen,Stufe 1,Erde,0,0,0,2,2,0.2
84000_mb1_sb_Livebook_211019.pdf,94,Natürliche Umwelt und Ressourcen,Stufe 2,Material,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,94,Natürliche Umwelt und Ressourcen,Stufe 2,Stein,2,0,2,4,8,3.4
"84000_mb1_sb_Livebook_211019.pdf,94,""Politik, Demokratie und Menschenrechte"",Stufe 3,Gleichheit,0,2,0,1,3,1.6"
"84000_mb1_sb_Livebook_211019.pdf,94,""Politik, Demokratie und Menschenrechte"",Stufe 3,Mehrheit,0,1,1,0,2,1.25"
"84000_mb1_sb_Livebook_211019.pdf,94,""Politik, Demokratie und Menschenrechte"",Stufe 1,Recht,0,0,1,1,2,0.6"
"84000_mb1_sb_Livebook_211019.pdf,94,""Politik, Demokratie und Menschenrechte"",Stufe 2,Rechte,0,0,1,1,2,0.6"
"84000_mb1_sb_Livebook_211019.pdf,94,""Politik, Demokratie und Menschenrechte"",Stufe 1,Regeln,1,0,1,1,3,1.6"
"84000_mb1_sb_Livebook_211019.pdf,94,""Politik, Demokratie und Menschenrechte"",Stufe 1,System,0,0,1,0,1,0.5"
"84000_mb1_sb_Livebook_211019.pdf,94,""Politik, Demokratie und Menschenrechte"",Stufe 2,Verteilung,0,0,1,0,1,0.5"
84000_mb1_sb_Livebook_211019.pdf,94,Wirtschaft und Konsum,Stufe 2,Hersteller,0,1,0,0,1,0.75
84000_mb1_sb_Livebook_211019.pdf,95,Geschlechter und Gleichstellung,Stufe 2,Bildung,0,0,2,0,2,1.1
84000_mb1_sb_Livebook_211019.pdf,95,Geschlechter und Gleichstellung,Stufe 1,Person,1,0,1,0,2,1.5
84000_mb1_sb_Livebook_211019.pdf,95,Geschlechter und Gleichstellung,Stufe 3,Verteilung,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,95,Geschlechter und Gleichstellung,Stufe 1,gleich,1,0,1,1,3,1.6
84000_mb1_sb_Livebook_211019.pdf,95,Gesundheit,Stufe 1,Rein,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,95,Globale Entwicklung und Frieden,Stufe 3,Bildung,0,0,2,0,2,1.1
84000_mb1_sb_Livebook_211019.pdf,95,Globale Entwicklung und Frieden,Stufe 2,Verteilung,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,95,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 1,Art,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,95,Natürliche Umwelt und Ressourcen,Stufe 1,Erde,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,95,Natürliche Umwelt und Ressourcen,Stufe 2,Material,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,95,Natürliche Umwelt und Ressourcen,Stufe 2,Stein,2,0,3,5,10,4.0
"84000_mb1_sb_Livebook_211019.pdf,95,""Politik, Demokratie und Menschenrechte"",Stufe 3,Gleichheit,0,1,1,1,3,1.35"
"84000_mb1_sb_Livebook_211019.pdf,95,""Politik, Demokratie und Menschenrechte"",Stufe 3,Mehrheit,0,0,1,0,1,0.5"
"84000_mb1_sb_Livebook_211019.pdf,95,""Politik, Demokratie und Menschenrechte"",Stufe 1,Regeln,0,0,0,1,1,0.1"
"84000_mb1_sb_Livebook_211019.pdf,95,""Politik, Demokratie und Menschenrechte"",Stufe 1,Stimme,0,0,0,1,1,0.1"
"84000_mb1_sb_Livebook_211019.pdf,95,""Politik, Demokratie und Menschenrechte"",Stufe 2,Verteilung,0,0,0,1,1,0.1"
84000_mb1_sb_Livebook_211019.pdf,95,Wirtschaft und Konsum,Stufe 2,Hersteller,0,1,0,0,1,0.75
84000_mb1_sb_Livebook_211019.pdf,96,Geschlechter und Gleichstellung,Stufe 1,Arbeit,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,96,Geschlechter und Gleichstellung,Stufe 2,Arbeit,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,96,Geschlechter und Gleichstellung,Stufe 3,Gehalt,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,96,Geschlechter und Gleichstellung,Stufe 1,Gruppe,0,3,0,0,3,2.25
84000_mb1_sb_Livebook_211019.pdf,96,Geschlechter und Gleichstellung,Stufe 1,Mann,0,2,0,0,2,1.5
84000_mb1_sb_Livebook_211019.pdf,96,Geschlechter und Gleichstellung,Stufe 1,gleich,0,0,0,3,3,0.3
84000_mb1_sb_Livebook_211019.pdf,96,Gesundheit,Stufe 1,Essen,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,96,Gesundheit,Stufe 1,Rein,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,96,Globale Entwicklung und Frieden,Stufe 1,Gruppe,0,3,0,0,3,2.25
84000_mb1_sb_Livebook_211019.pdf,96,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 1,Brauch,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,96,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 1,Essen,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,96,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 1,Fest,0,0,2,0,2,1.0
84000_mb1_sb_Livebook_211019.pdf,96,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 1,Gruppe,0,3,0,0,3,2.25
84000_mb1_sb_Livebook_211019.pdf,96,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 2,Werte,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,96,Natürliche Umwelt und Ressourcen,Stufe 1,Tier,0,0,0,1,1,0.1
"84000_mb1_sb_Livebook_211019.pdf,96,""Politik, Demokratie und Menschenrechte"",Stufe 3,Gleichheit,0,0,2,1,3,1.3"
"84000_mb1_sb_Livebook_211019.pdf,96,""Politik, Demokratie und Menschenrechte"",Stufe 1,Gruppe,0,3,0,0,3,2.25"
"84000_mb1_sb_Livebook_211019.pdf,96,""Politik, Demokratie und Menschenrechte"",Stufe 3,Mehrheit,0,0,1,0,1,0.5"
"84000_mb1_sb_Livebook_211019.pdf,96,""Politik, Demokratie und Menschenrechte"",Stufe 1,Wert,0,0,0,1,1,0.1"
84000_mb1_sb_Livebook_211019.pdf,96,Wirtschaft und Konsum,Stufe 1,Arbeit,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,97,Geschlechter und Gleichstellung,Stufe 1,Arbeit,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,97,Geschlechter und Gleichstellung,Stufe 2,Arbeit,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,97,Geschlechter und Gleichstellung,Stufe 2,Bildung,0,1,0,0,1,0.75
84000_mb1_sb_Livebook_211019.pdf,97,Geschlechter und Gleichstellung,Stufe 2,Lohn,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,97,Geschlechter und Gleichstellung,Stufe 1,Mann,2,0,0,0,2,2.0
